#Datasets,4_TES_45_Merged_CAZY,5_TES_129_Merged_CAZY,7_TES_27_Merged_CAZY,17_TES_144_Merged_CAZY,23_TES_136_Merged_CAZY,32_TES_43_Merged_CAZY,37_TES_034_Merged_CAZY,42_TES_027_merged_CAZY,44_TES_140_Merged_CAZY,49_TES_40_Merged_CAZY,55_TES_134_Merged_CAZY,58_TES_130_merged_CAZY,59_TES_139_Merged_CAZY,66_TES_026_Merged_CAZY,70_TES_135_Merged_CAZY,73_TES_031_Merged_CAZY,79_TES_35_Merged_CAZY,85_TES_029_Merged_CAZY,86_TES_44_Merged_CAZY,87_TES_128_Merged_CAZY,90_TES_138_Merged_CAZY,104_TES_131_Merged_CAZY,110_TES_036_Merged_CAZY,113_TES_122_merged_CAZY,117_TES_141_Merged_CAZY,119_TES_042_Merged_CAZY,122_TES_121_merged_CAZY,123_TES_033_Merged_CAZY,130_TES_133_Merged_CAZY,137_TES_038_Merged_CAZY,143_TES_025_Merged_CAZY
"Pandoraea faecigallinarum",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Pandoraea norimbergensis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pandoraea oxalativorans",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pandoraea thiooxydans",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Paraburkholderia caribensis",0.0,0.0,0.0,0.0,4.0,31.0,10.0,6.0,6.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,4.0,5.0,16.0,6.0,9.0,0.0,0.0,3.0,7.0,6.0,7.0,0.0
"Paraburkholderia fungorum",7.0,6.0,9.0,5.0,3.0,26.0,13.0,0.0,18.0,3.0,10.0,5.0,0.0,5.0,0.0,6.0,12.0,8.0,14.0,6.0,12.0,0.0,20.0,15.0,3.0,0.0,2.0,21.0,15.0,16.0,6.0
"Paraburkholderia phymatum",0.0,5.0,16.0,0.0,3.0,41.0,0.0,6.0,8.0,4.0,0.0,3.0,2.0,2.0,10.0,7.0,7.0,0.0,6.0,6.0,5.0,0.0,9.0,6.0,8.0,2.0,0.0,0.0,8.0,0.0,4.0
"Paraburkholderia xenovorans",0.0,4.0,20.0,5.0,0.0,20.0,6.0,0.0,0.0,5.0,5.0,1.0,1.0,4.0,6.0,3.0,8.0,2.0,0.0,3.0,0.0,0.0,10.0,6.0,3.0,0.0,2.0,4.0,7.0,0.0,6.0
"Polynucleobacter asymbioticus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
"Polynucleobacter duraquae",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ralstonia insidiosa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ralstonia mannitolilytica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ralstonia pickettii",4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
"Ralstonia solanacearum",4.0,4.0,9.0,0.0,0.0,16.0,10.0,0.0,13.0,0.0,3.0,0.0,0.0,2.0,6.0,4.0,0.0,3.0,11.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,6.0
"[Polyangium] brachysporum",19.0,29.0,46.0,21.0,12.0,98.0,41.0,22.0,26.0,27.0,17.0,11.0,1.0,5.0,32.0,23.0,21.0,10.0,20.0,8.0,6.0,63.0,18.0,28.0,28.0,6.0,10.0,21.0,15.0,34.0,20.0
"Leptothrix cholodnii",7.0,7.0,10.0,5.0,8.0,0.0,9.0,0.0,0.0,10.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,5.0,0.0,3.0,8.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,6.0,11.0,0.0
"Mitsuaria sp. 7",9.0,5.0,0.0,0.0,4.0,0.0,0.0,9.0,7.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,5.0
"Paucibacter sp. KCTC 42545",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Roseateles depolymerans",7.0,9.0,11.0,7.0,5.0,30.0,25.0,15.0,10.0,23.0,6.0,2.0,2.0,6.0,11.0,4.0,5.0,4.0,0.0,8.0,7.0,0.0,10.0,12.0,3.0,0.0,4.0,9.0,6.0,21.0,15.0
"Rubrivivax gelatinosus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0
"Thiomonas intermedia",0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
"Acidovorax sp. KKS102",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
"Alicycliphilus denitrificans",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Candidatus Symbiobacter mobilis",0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
"Limnohabitans sp. 63ED37-2",4.0,5.0,12.0,8.0,8.0,17.0,11.0,7.0,9.0,7.0,4.0,2.0,2.0,4.0,8.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,4.0,7.0,11.0,12.0
"Ramlibacter tataouinensis",0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rhodoferax ferrireducens",0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,7.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,5.0,20.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
"Serpentinimonas raichei",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Variovorax sp. PAMC 28711",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Variovorax paradoxus",0.0,9.0,15.0,4.0,6.0,77.0,13.0,10.0,20.0,10.0,8.0,3.0,1.0,8.0,8.0,11.0,10.0,5.0,7.0,5.0,0.0,0.0,8.0,24.0,7.0,1.0,5.0,10.0,8.0,11.0,9.0
"Collimonas arenae",5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,0.0,7.0,3.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0
"Collimonas fungivorans",19.0,12.0,34.0,22.0,6.0,27.0,29.0,22.0,13.0,12.0,13.0,6.0,1.0,10.0,15.0,5.0,20.0,8.0,7.0,8.0,7.0,14.0,38.0,14.0,13.0,3.0,8.0,23.0,30.0,15.0,5.0
"Collimonas pratensis",6.0,14.0,7.0,12.0,5.0,15.0,0.0,15.0,0.0,7.0,5.0,2.0,3.0,0.0,10.0,5.0,3.0,7.0,6.0,0.0,0.0,12.0,14.0,6.0,4.0,1.0,2.0,13.0,14.0,5.0,7.0
"Herbaspirillum rubrisubalbicans",0.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,10.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Herbaspirillum seropedicae",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Janthinobacterium agaricidamnosum",5.0,0.0,12.0,6.0,5.0,26.0,8.0,7.0,6.0,7.0,5.0,2.0,0.0,2.0,4.0,4.0,5.0,2.0,18.0,7.0,7.0,22.0,6.0,6.0,6.0,0.0,4.0,13.0,8.0,7.0,6.0
"Janthinobacterium sp. B9-8",0.0,4.0,7.0,6.0,3.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,2.0,0.0,0.0,0.0,12.0,0.0,6.0,4.0,0.0,0.0,7.0,0.0,6.0,0.0
"Janthinobacterium sp. Marseille",0.0,0.0,7.0,0.0,3.0,16.0,6.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
"Massilia sp. NR 4-1",3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
"Massilia sp. WG5",0.0,6.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,4.0
"Burkholderiales bacterium GJ-E10",0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chitiniphilus shinanonensis",3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,6.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0,0.0,0.0,3.0,8.0,6.0,5.0
"Chromobacterium violaceum",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Laribacter hongkongensis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
"Pseudogulbenkiania sp. NH8B",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
"Neisseria gonorrhoeae",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Neisseria meningitidis",132.0,136.0,243.0,180.0,100.0,266.0,166.0,315.0,73.0,98.0,92.0,35.0,53.0,49.0,148.0,116.0,117.0,74.0,181.0,72.0,141.0,499.0,104.0,96.0,73.0,24.0,69.0,126.0,105.0,115.0,112.0
"Gallionella capsiferriformans",3.0,6.0,0.0,0.0,3.0,31.0,14.0,0.0,20.0,12.0,7.0,1.0,2.0,3.0,0.0,4.0,13.0,4.0,9.0,2.0,0.0,0.0,19.0,6.0,6.0,0.0,0.0,6.0,10.0,7.0,10.0
"Sideroxydans lithotrophicus",0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,4.0
"Candidatus Methylopumilus turicensis",3.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0
"Methylobacillus flagellatus",0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Methylophilus sp. TWE2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Methylotenera versatilis",0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
"Nitrosomonas communis",5.0,5.0,8.0,10.0,4.0,23.0,9.0,7.0,9.0,5.0,9.0,4.0,0.0,4.0,7.0,5.0,6.0,6.0,0.0,6.0,5.0,0.0,6.0,9.0,6.0,0.0,3.0,11.0,6.0,9.0,13.0
"Nitrosomonas europaea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Nitrosomonas ureae",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nitrosomonas sp. AL212",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nitrosomonas sp. Is79A3",0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,24.0,0.0
"Nitrosospira multiformis",9.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
"Sulfuritalea hydrogenivorans",5.0,0.0,0.0,0.0,6.0,20.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sulfuricella denitrificans",9.0,5.0,7.0,0.0,4.0,23.0,0.0,0.0,14.0,11.0,4.0,1.0,0.0,6.0,0.0,0.0,7.0,6.0,6.0,2.0,8.0,0.0,10.0,12.0,5.0,0.0,2.0,3.0,11.0,9.0,7.0
"Thiobacillus denitrificans",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dechloromonas aromatica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
"Aromatoleum aromaticum",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rugosibacter aromaticivorans",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Azoarcus sp. CIB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Azoarcus sp. KH32C",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thauera sp. MZ1T",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Candidatus Desulfofervidus auxilii",4.0,8.0,14.0,4.0,6.0,14.0,7.0,7.0,11.0,6.0,12.0,2.0,3.0,4.0,9.0,7.0,0.0,2.0,10.0,13.0,13.0,0.0,6.0,15.0,0.0,1.0,0.0,4.0,5.0,16.0,12.0
"Desulfarculus baarsii",3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
"Desulfatibacillum alkenivorans",0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,7.0,0.0
"uncultured Desulfobacterium sp.",3.0,9.0,13.0,5.0,6.0,17.0,9.0,0.0,0.0,4.0,4.0,3.0,0.0,3.0,8.0,8.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,7.0,9.0,1.0,0.0,6.0,0.0,0.0,0.0
"Desulfobacula toluolica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
"Desulfobulbus propionicus",3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Desulfurivibrio alkaliphilus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
"Desulfocapsa sulfexigens",6.0,0.0,8.0,0.0,0.0,16.0,8.0,0.0,7.0,6.0,4.0,2.0,1.0,3.0,6.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,7.0,6.0,6.0,0.0,0.0,3.0,4.0,9.0,8.0
"Desulfotalea psychrophila",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Desulfosudis oleivorans",0.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,6.0,5.0,0.0,1.0,7.0,2.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0
"Desulfohalobium retbaense",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
"Desulfomicrobium baculatum",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Desulfomicrobium orale",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
"Desulfocurvibacter africanus",5.0,4.0,12.0,6.0,8.0,18.0,10.0,0.0,0.0,7.0,5.0,0.0,1.0,2.0,5.0,6.0,0.0,0.0,7.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,6.0
"Desulfovibrio desulfuricans",11.0,14.0,20.0,17.0,22.0,78.0,31.0,17.0,36.0,13.0,15.0,6.0,6.0,10.0,11.0,13.0,11.0,14.0,30.0,14.0,24.0,71.0,22.0,32.0,15.0,1.0,10.0,20.0,11.0,30.0,21.0
"Desulfovibrio fairfieldensis",34.0,43.0,62.0,47.0,33.0,284.0,73.0,54.0,128.0,51.0,37.0,19.0,7.0,36.0,51.0,41.0,38.0,42.0,148.0,46.0,84.0,257.0,100.0,128.0,62.0,1.0,35.0,50.0,60.0,89.0,71.0
"Desulfovibrio vulgaris",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
"Maridesulfovibrio salexigens",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Megalodesulfovibrio gigas",27.0,36.0,78.0,35.0,40.0,71.0,64.0,21.0,14.0,49.0,27.0,9.0,15.0,7.0,56.0,29.0,40.0,24.0,19.0,31.0,14.0,36.0,17.0,28.0,28.0,0.0,14.0,29.0,27.0,58.0,47.0
"Oleidesulfovibrio alaskensis",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pseudodesulfovibrio indicus",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
"Solidesulfovibrio magneticus",3.0,4.0,11.0,4.0,12.0,22.0,11.0,0.0,8.0,7.0,7.0,3.0,0.0,2.0,4.0,3.0,4.0,5.0,7.0,7.0,0.0,0.0,17.0,11.0,0.0,1.0,2.0,0.0,13.0,8.0,0.0
"Desulfurella acetivorans",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Desulfuromonas soudanensis",0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
"Desulfuromonas sp. DDH964",0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Citrifermentans bemidjiense",0.0,0.0,8.0,0.0,4.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,6.0
"Geoalkalibacter subterraneus",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Geobacter anodireducens",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
"Geobacter metallireducens",4.0,0.0,0.0,0.0,3.0,20.0,7.0,0.0,9.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,9.0
